848	-114.232223	39.018689
849	-114.231069	39.018662
850	-114.229916	39.018634
851	-114.228762	39.018607
852	-114.227608	39.01858
853	-114.226454	39.018552
854	-114.2253	39.018525
855	-114.224147	39.018497
856	-114.222993	39.01847
857	-114.221839	39.018442
858	-114.220685	39.018415
859	-114.219532	39.018387
860	-114.218378	39.01836
861	-114.217224	39.018332
862	-114.21607	39.018305
863	-114.214916	39.018277
864	-114.213763	39.018249
865	-114.323412	39.019918
866	-114.322258	39.019891
867	-114.321104	39.019865
868	-114.31995	39.019838
869	-114.318796	39.019812
870	-114.317643	39.019785
871	-114.316489	39.019759
872	-114.315335	39.019732
873	-114.314181	39.019705
874	-114.313027	39.019679
875	-114.311873	39.019652
876	-114.310719	39.019626
877	-114.309565	39.019599
878	-114.308411	39.019572
879	-114.307258	39.019546
880	-114.306104	39.019519
881	-114.30495	39.019492
882	-114.303796	39.019466
883	-114.302642	39.019439
884	-114.301488	39.019412
885	-114.300334	39.019386
886	-114.29918	39.019359
887	-114.298027	39.019332
888	-114.296873	39.019305
889	-114.295719	39.019279
890	-114.294565	39.019252
891	-114.293411	39.019225
892	-114.292257	39.019198
893	-114.291103	39.019171
894	-114.289949	39.019145
895	-114.288796	39.019118
896	-114.287642	39.019091
897	-114.286488	39.019064
898	-114.285334	39.019037
899	-114.28418	39.01901
900	-114.283026	39.018983
901	-114.281872	39.018957
902	-114.280719	39.01893
903	-114.279565	39.018903
904	-114.278411	39.018876
905	-114.277257	39.018849
906	-114.276103	39.018822
907	-114.274949	39.018795
908	-114.273796	39.018768
909	-114.272642	39.018741
910	-114.271488	39.018714
911	-114.270334	39.018687
912	-114.26918	39.01866
913	-114.268026	39.018633
914	-114.266873	39.018606
915	-114.265719	39.018579
916	-114.264565	39.018552
917	-114.263411	39.018525
918	-114.262257	39.018497
919	-114.261103	39.01847
920	-114.25995	39.018443
921	-114.258796	39.018416
922	-114.257642	39.018389
923	-114.256488	39.018362
924	-114.255334	39.018335
925	-114.254181	39.018308
926	-114.253027	39.01828
927	-114.251873	39.018253
928	-114.250719	39.018226
929	-114.249565	39.018199
930	-114.248411	39.018172
931	-114.247258	39.018144
932	-114.246104	39.018117
933	-114.24495	39.01809
934	-114.243796	39.018062
935	-114.242642	39.018035
936	-114.241489	39.018008
937	-114.240335	39.017981
938	-114.239181	39.017953
939	-114.238027	39.017926
940	-114.236874	39.017899
941	-114.23572	39.017871
942	-114.234566	39.017844
943	-114.233412	39.017816
944	-114.232258	39.017789
945	-114.231105	39.017762
946	-114.229951	39.017734
947	-114.228797	39.017707
948	-114.227643	39.017679
949	-114.226489	39.017652
950	-114.225336	39.017625
951	-114.224182	39.017597
952	-114.223028	39.01757
953	-114.221874	39.017542
954	-114.220721	39.017515
955	-114.219567	39.017487
956	-114.218413	39.01746
957	-114.217259	39.017432
958	-114.216106	39.017404
959	-114.214952	39.017377
960	-114.213798	39.017349
961	-114.323446	39.019018
962	-114.322292	39.018991
963	-114.321138	39.018965
964	-114.319984	39.018938
965	-114.31883	39.018911
966	-114.317677	39.018885
967	-114.316523	39.018858
968	-114.315369	39.018832
969	-114.314215	39.018805
970	-114.313061	39.018779
971	-114.311907	39.018752
972	-114.310753	39.018725
973	-114.309599	39.018699
974	-114.308446	39.018672
975	-114.307292	39.018646
976	-114.306138	39.018619
977	-114.304984	39.018592
978	-114.30383	39.018566
979	-114.302676	39.018539
980	-114.301522	39.018512
981	-114.300369	39.018485
982	-114.299215	39.018459
983	-114.298061	39.018432
984	-114.296907	39.018405
985	-114.295753	39.018378
986	-114.294599	39.018352
987	-114.293445	39.018325
988	-114.292292	39.018298
989	-114.291138	39.018271
990	-114.289984	39.018244
991	-114.28883	39.018218
992	-114.287676	39.018191
993	-114.286522	39.018164
994	-114.285368	39.018137
995	-114.284215	39.01811
996	-114.283061	39.018083
997	-114.281907	39.018056
998	-114.280753	39.018029
999	-114.279599	39.018003
1000	-114.278445	39.017976
1001	-114.277292	39.017949
1002	-114.276138	39.017922
1003	-114.274984	39.017895
1004	-114.27383	39.017868
1005	-114.272676	39.017841
1006	-114.271523	39.017814
1007	-114.270369	39.017787
1008	-114.269215	39.01776
1009	-114.268061	39.017733
1010	-114.266907	39.017706
1011	-114.265753	39.017679
1012	-114.2646	39.017652
1013	-114.263446	39.017624
1014	-114.262292	39.017597
1015	-114.261138	39.01757
1016	-114.259984	39.017543
1017	-114.258831	39.017516
1018	-114.257677	39.017489
1019	-114.256523	39.017462
1020	-114.255369	39.017435
1021	-114.254215	39.017407
1022	-114.253062	39.01738
1023	-114.251908	39.017353
1024	-114.250754	39.017326
1025	-114.2496	39.017299
1026	-114.248446	39.017271
1027	-114.247293	39.017244
1028	-114.246139	39.017217
1029	-114.244985	39.01719
1030	-114.243831	39.017162
1031	-114.242677	39.017135
1032	-114.241524	39.017108
1033	-114.24037	39.01708
1034	-114.239216	39.017053
1035	-114.238062	39.017026
1036	-114.236909	39.016998
1037	-114.235755	39.016971
1038	-114.234601	39.016944
1039	-114.233447	39.016916
1040	-114.232293	39.016889
1041	-114.23114	39.016862
1042	-114.229986	39.016834
1043	-114.228832	39.016807
1044	-114.227678	39.016779
1045	-114.226525	39.016752
1046	-114.225371	39.016724
1047	-114.224217	39.016697
1048	-114.223063	39.01667
1049	-114.22191	39.016642
1050	-114.220756	39.016615
1051	-114.219602	39.016587
1052	-114.218448	39.016559
1053	-114.217295	39.016532
1054	-114.216141	39.016504
1055	-114.214987	39.016477
1056	-114.213833	39.016449
1057	-114.32348	39.018117
1058	-114.322326	39.018091
1059	-114.321172	39.018064
1060	-114.320018	39.018038
1061	-114.318864	39.018011
1062	-114.317711	39.017985
1063	-114.316557	39.017958
1064	-114.315403	39.017932
1065	-114.314249	39.017905
1066	-114.313095	39.017879
1067	-114.311941	39.017852
1068	-114.310787	39.017825
1069	-114.309634	39.017799
1070	-114.30848	39.017772
